1	0.596820	-0.038108	0.143452	2.590000
2	0.598324	-0.141336	-0.016063	2.590000
3	0.607513	0.019665	-0.093631	2.590000
4	0.613717	0.039694	0.000987	2.590000
5	0.590957	-0.027472	0.168049	2.590000
6	0.599242	0.069116	-0.119819	2.590000
7	0.459335	-0.408276	-0.023374	2.590000
8	0.574835	0.051131	0.212545	2.590000
9	0.610225	-0.058879	0.048822	2.590000
10	0.446944	0.395527	-0.148408	2.590000
11	0.613107	-0.011347	0.046869	2.590000
12	0.603771	0.109104	0.042208	2.590000
13	0.602010	-0.041822	0.118574	2.590000
14	0.584204	-0.190951	-0.021642	2.590000
15	0.582082	-0.122987	0.155819	2.590000
16	0.522747	-0.320394	0.048044	2.590000
17	0.564372	-0.214678	0.116714	2.590000
18	0.613687	-0.004608	-0.039903	2.590000
19	0.568937	-0.012779	-0.233179	2.590000
20	0.585130	0.107340	-0.155967	2.590000
21	0.604344	-0.042531	-0.105758	2.590000
22	0.566255	0.201541	-0.130238	2.590000
23	0.603491	-0.108350	0.047789	2.590000
24	0.605209	-0.104355	0.032516	2.590000
25	0.605734	0.002980	-0.106313	2.590000
26	0.610225	0.004695	0.076345	2.590000
27	0.561099	-0.207658	0.142376	2.590000
28	0.596058	0.063062	0.137707	2.590000
29	0.574793	0.216248	0.032792	2.590000
30	0.606590	0.101095	-0.007297	2.590000
31	0.595500	0.012022	0.153166	2.590000
32	0.598068	-0.123176	0.073259	2.590000
33	0.604820	-0.096970	-0.054902	2.590000
34	0.610836	-0.065448	-0.028647	2.590000
35	0.559358	-0.175762	0.185612	2.590000
36	0.449062	-0.208508	0.364819	2.590000
37	0.583284	0.141831	-0.133750	2.590000
38	0.563636	-0.229211	-0.089452	2.590000
39	0.603374	-0.099685	0.065023	2.590000
40	0.611671	-0.006122	0.063610	2.590000
41	0.596084	0.000512	0.151357	2.590000
42	0.599834	-0.072934	0.114476	2.590000
43	0.577171	0.191759	-0.091252	2.590000
44	0.577471	-0.051087	0.205285	2.590000
45	0.503402	0.156545	0.316710	2.590000
46	0.535258	-0.222585	-0.205377	2.590000
47	0.605942	0.103091	0.020776	2.590000
48	0.599765	-0.114939	-0.072776	2.590000
49	0.593862	0.095960	-0.127848	2.590000
50	0.601766	0.064782	0.109113	2.590000
51	0.508777	0.341448	-0.052759	2.590000
52	0.588462	0.178365	0.011086	2.590000
53	0.577523	-0.090899	0.190865	2.590000
54	0.541696	0.068049	0.283125	2.590000
55	0.612683	0.046210	-0.026641	2.590000
56	0.552838	0.035443	0.267093	2.590000
57	0.558352	0.198285	0.164775	2.590000
58	0.610690	0.028055	0.067053	2.590000
59	0.602526	0.105470	-0.063744	2.590000
60	0.607304	0.096232	-0.012067	2.590000
61	0.600165	0.131767	0.025766	2.590000
62	0.608522	-0.061654	0.064220	2.590000
63	0.487546	-0.359288	-0.106937	2.590000
64	0.594623	-0.135145	-0.079903	2.590000
65	0.606117	0.092105	0.048622	2.590000
66	0.577488	0.197568	0.075495	2.590000
67	0.610668	-0.038696	-0.061744	2.590000
68	0.610118	-0.018915	-0.074986	2.590000
69	0.585398	0.165142	-0.090899	2.590000
70	0.550419	0.268291	-0.057308	2.590000
71	0.583642	-0.154476	0.117152	2.590000
72	0.585996	-0.185745	0.018251	2.590000
73	0.613158	0.043206	0.019898	2.590000
74	0.587165	0.047725	-0.176592	2.590000
75	0.602596	0.122059	0.014308	2.590000
76	0.544719	0.251881	-0.134396	2.590000
77	0.542720	0.091009	-0.274585	2.590000
78	0.584834	0.162816	-0.098413	2.590000
79	0.576878	0.178801	0.116047	2.590000
80	0.551459	0.143190	-0.231548	2.590000
81	0.566929	-0.130071	0.199745	2.590000
82	0.546071	0.146105	0.242250	2.590000
83	0.599287	0.052711	0.127679	2.590000
84	0.596601	0.122962	0.084690	2.590000
85	0.558790	-0.130987	0.220955	2.590000
86	0.584310	0.157366	-0.109738	2.590000
87	0.427527	-0.316394	-0.308772	2.590000
88	0.605208	0.107224	-0.021228	2.590000
89	0.570940	0.228586	0.001087	2.590000
90	0.584255	0.191955	-0.004943	2.590000
91	0.614897	0.008873	0.006930	2.590000
92	0.603793	-0.106321	0.048530	2.590000
93	0.609079	0.024594	-0.081501	2.590000
94	0.580396	-0.203364	-0.002837	2.590000
95	0.613572	0.012042	-0.040125	2.590000
96	0.593981	0.083362	-0.135874	2.590000
97	0.539821	0.282342	-0.084267	2.590000
98	0.598412	0.017921	0.140739	2.590000
99	0.493052	-0.367171	-0.017632	2.590000
100	0.590661	-0.160976	0.058580	2.590000
101	0.589080	-0.126072	-0.123757	2.590000
102	0.597977	-0.137783	-0.040794	2.590000
103	0.520537	-0.250294	-0.211231	2.590000
104	0.573506	0.213345	-0.061643	2.590000
105	0.608819	0.075433	0.043292	2.590000
106	0.607394	-0.096112	-0.007724	2.590000
107	0.561147	0.172568	0.183192	2.590000
108	0.600600	0.123373	0.047784	2.590000
109	0.512513	-0.148294	-0.305883	2.590000
110	0.581529	-0.161846	-0.117708	2.590000
111	0.547300	-0.210825	-0.185041	2.590000
112	0.436109	-0.345371	-0.262207	2.590000
113	0.588498	0.125181	-0.127375	2.590000
114	0.596302	0.142832	-0.047413	2.590000
115	0.600477	0.003438	-0.132816	2.590000
116	0.586699	-0.025350	0.182666	2.590000
117	0.494777	0.341318	-0.130089	2.590000
118	0.602182	-0.045590	0.116291	2.590000
119	0.604455	0.111498	-0.020687	2.590000
120	0.606978	-0.096051	0.024024	2.590000
121	0.600428	-0.131921	-0.017539	2.590000
122	0.565265	-0.184826	0.156653	2.590000
123	0.537561	-0.298751	0.000595	2.590000
124	0.481401	-0.235762	0.301487	2.590000
125	0.599381	0.053200	0.127031	2.590000
126	0.604522	0.085117	0.074384	2.590000
127	0.613197	0.045097	-0.013429	2.590000
128	0.598832	0.133481	-0.042525	2.590000
129	0.613719	0.015316	0.036603	2.590000
130	0.611563	0.064010	-0.010860	2.590000
131	0.611576	-0.045155	-0.046486	2.590000
132	0.606752	-0.072455	0.069481	2.590000
133	0.603484	-0.117736	-0.013042	2.590000
134	0.595860	0.151981	-0.008803	2.590000
135	0.573431	-0.135410	-0.176255	2.590000
136	0.596132	-0.019095	0.149957	2.590000
137	0.611932	-0.057806	0.020560	2.590000
138	0.603284	-0.117490	-0.021678	2.590000
139	0.612065	0.042929	-0.041932	2.590000
140	0.587358	-0.051709	0.174820	2.590000
141	0.576909	-0.125624	0.172105	2.590000
142	0.586998	0.171165	-0.066039	2.590000
143	0.604157	0.021028	-0.113039	2.590000
144	0.611629	0.062440	0.015390	2.590000
145	0.603628	0.077976	0.088195	2.590000
146	0.583097	-0.164622	0.105463	2.590000
147	0.565796	0.143533	-0.193643	2.590000
148	0.592325	0.161196	-0.037314	2.590000
149	0.610747	-0.033530	0.063946	2.590000
150	0.584428	0.038406	-0.187599	2.590000
151	0.610546	0.013533	-0.072628	2.590000
152	0.608687	-0.076579	-0.043142	2.590000
153	0.609684	0.079578	-0.013346	2.590000
