1	-0.608444	-0.037175	0.081477	-1.150000
2	-0.541587	-0.274859	-0.096751	-1.150000
3	-0.539848	-0.294443	0.009622	-1.150000
4	-0.451376	-0.328015	-0.258633	-1.150000
5	-0.408720	-0.410375	-0.206798	-1.150000
6	-0.553291	0.193774	-0.185865	-1.150000
7	-0.512595	0.312273	-0.134003	-1.150000
8	-0.600485	0.130748	0.023411	-1.150000
9	-0.477792	-0.008717	-0.387123	-1.150000
10	-0.572609	-0.183427	0.129220	-1.150000
11	-0.596550	-0.097624	0.113237	-1.150000
12	-0.595699	-0.084618	0.127307	-1.150000
13	-0.597120	-0.134076	0.060796	-1.150000
14	-0.604556	-0.059163	-0.096106	-1.150000
15	-0.610651	0.064059	-0.035029	-1.150000
16	-0.542342	0.267478	-0.112006	-1.150000
17	-0.563467	0.245760	-0.018236	-1.150000
18	-0.590578	0.157294	-0.068567	-1.150000
19	-0.574576	-0.018627	0.218496	-1.150000
20	-0.502459	-0.353096	0.032899	-1.150000
21	-0.606295	-0.063453	0.081274	-1.150000
22	-0.585334	0.187594	-0.020443	-1.150000
23	-0.560097	0.253768	-0.010838	-1.150000
24	-0.573512	0.119706	-0.187029	-1.150000
25	-0.605391	0.064877	-0.086708	-1.150000
26	-0.599525	-0.013686	-0.136410	-1.150000
27	-0.561443	0.180276	-0.174662	-1.150000
28	-0.585114	-0.177551	0.065893	-1.150000
29	-0.550371	-0.110014	-0.251422	-1.150000
30	-0.570500	-0.221263	0.061628	-1.150000
31	-0.604536	-0.073457	0.085822	-1.150000
32	-0.597150	-0.123090	-0.080532	-1.150000
33	-0.588627	0.032204	-0.175230	-1.150000
34	-0.611649	-0.063831	0.005958	-1.150000
35	-0.568165	0.097675	0.214181	-1.150000
36	-0.546705	-0.197943	0.200394	-1.150000
37	-0.584063	0.128796	0.143205	-1.150000
38	-0.606243	-0.010893	-0.102836	-1.150000
39	-0.613268	-0.040921	0.021289	-1.150000
40	-0.584328	-0.095647	-0.166243	-1.150000
41	-0.599019	0.117144	-0.075357	-1.150000
42	-0.587186	0.096870	-0.155094	-1.150000
43	-0.553090	0.264115	-0.050594	-1.150000
44	-0.609261	-0.005181	-0.083663	-1.150000
45	-0.609752	-0.071158	-0.036924	-1.150000
46	-0.556966	0.195188	0.172960	-1.150000
47	-0.606086	-0.011058	-0.103745	-1.150000
48	-0.587515	-0.150576	0.101870	-1.150000
49	-0.580490	-0.169670	0.111661	-1.150000
50	-0.606948	-0.025623	-0.095823	-1.150000
51	-0.576978	0.113740	-0.179958	-1.150000
52	-0.576344	0.095600	0.192129	-1.150000
53	-0.613532	0.015997	-0.039341	-1.150000
54	-0.564571	0.194453	-0.147217	-1.150000
55	-0.580283	-0.181915	-0.091672	-1.150000
56	-0.604419	0.059753	-0.096604	-1.150000
57	-0.587442	-0.176174	-0.045825	-1.150000
58	-0.611375	0.059390	-0.030309	-1.150000
59	-0.569582	0.221064	0.070228	-1.150000
60	-0.585176	-0.000671	0.189191	-1.150000
61	-0.580484	-0.046746	-0.197682	-1.150000
62	-0.595703	0.080753	0.129776	-1.150000
63	-0.580818	0.133194	-0.152101	-1.150000
64	-0.567704	-0.046100	0.231974	-1.150000
65	-0.563173	-0.220267	-0.111998	-1.150000
66	-0.612794	-0.024029	0.046169	-1.150000
67	-0.602487	0.076109	-0.097171	-1.150000
68	-0.541030	0.004806	-0.292384	-1.150000
69	-0.604225	0.034913	0.109173	-1.150000
70	-0.610635	0.057895	-0.044700	-1.150000
71	-0.563439	0.241806	0.047871	-1.150000
72	-0.595701	-0.079336	-0.130658	-1.150000
73	-0.606567	0.099123	0.021823	-1.150000
74	-0.572507	0.208625	-0.083284	-1.150000
75	-0.558013	0.226572	-0.124546	-1.150000
76	-0.545028	0.214628	-0.187362	-1.150000
77	-0.569683	0.224030	-0.059130	-1.150000
78	-0.602485	-0.069922	-0.101726	-1.150000
79	-0.585285	0.040217	0.184523	-1.150000
80	-0.588509	0.167185	-0.062704	-1.150000
81	-0.578622	-0.007540	-0.208242	-1.150000
82	-0.592633	0.159379	-0.040116	-1.150000
83	-0.604712	0.098743	-0.052894	-1.150000
84	-0.613703	-0.032585	0.023050	-1.150000
85	-0.611278	0.044153	0.051129	-1.150000
86	-0.581258	-0.068233	-0.188966	-1.150000
87	-0.593433	0.078976	0.140803	-1.150000
88	-0.518193	-0.203194	-0.261558	-1.150000
89	-0.604994	-0.029127	-0.106579	-1.150000
90	-0.538094	-0.240199	-0.176024	-1.150000
91	-0.571307	-0.099438	0.204806	-1.150000
92	-0.587737	0.123860	-0.132096	-1.150000
93	-0.597995	0.116952	-0.083364	-1.150000
94	-0.602092	-0.016793	-0.124210	-1.150000
95	-0.605258	0.108104	0.014194	-1.150000
96	-0.607581	0.089132	-0.033561	-1.150000
97	-0.563687	-0.244270	0.028532	-1.150000
98	-0.588791	-0.028339	-0.175347	-1.150000
99	-0.549110	-0.211296	0.179044	-1.150000
100	-0.600928	0.051537	-0.120228	-1.150000
101	-0.601248	0.127701	-0.020435	-1.150000
102	-0.601021	0.007230	-0.130178	-1.150000
103	-0.598978	0.138539	-0.016029	-1.150000
104	-0.613434	-0.028180	0.033602	-1.150000
105	-0.595192	0.149291	-0.041028	-1.150000
106	-0.550217	0.063369	0.267339	-1.150000
107	-0.580388	-0.120221	0.164077	-1.150000
108	-0.606709	-0.048401	-0.088240	-1.150000
109	-0.579696	0.200021	-0.046570	-1.150000
110	-0.569208	0.119271	-0.200004	-1.150000
111	-0.614696	-0.012378	-0.014854	-1.150000
112	-0.580769	0.147410	-0.138572	-1.150000
113	-0.607898	0.093077	0.004669	-1.150000
114	-0.602680	0.058011	-0.107872	-1.150000
115	-0.557243	0.249318	0.074472	-1.150000
116	-0.611570	-0.059971	-0.024708	-1.150000
117	-0.605201	0.087675	-0.065342	-1.150000
118	-0.611677	-0.052547	0.036266	-1.150000
119	-0.605601	0.091266	0.056064	-1.150000
120	-0.572904	-0.136805	0.176890	-1.150000
121	-0.587789	-0.179224	-0.024663	-1.150000
122	-0.531478	0.065438	-0.302447	-1.150000
123	-0.484673	0.373501	-0.061759	-1.150000
124	-0.526987	0.280296	-0.148135	-1.150000
125	-0.602822	0.119748	-0.022172	-1.150000
126	-0.548791	-0.218178	0.171615	-1.150000
127	-0.536368	-0.298105	0.040844	-1.150000
128	-0.592745	0.139579	0.086004	-1.150000
129	-0.599677	-0.134744	0.021367	-1.150000
130	-0.567673	0.025366	-0.235222	-1.150000
131	-0.577073	0.173951	-0.122283	-1.150000
132	-0.544091	0.282113	-0.051017	-1.150000
133	-0.612157	-0.045140	-0.038086	-1.150000
134	-0.610677	-0.062875	-0.036674	-1.150000
135	-0.532050	-0.176229	0.253162	-1.150000
136	-0.541603	0.211636	0.200252	-1.150000
137	-0.611907	0.057193	-0.022889	-1.150000
138	-0.583749	-0.027013	-0.191656	-1.150000
139	-0.584656	0.139381	-0.130291	-1.150000
140	-0.595026	-0.051109	-0.146823	-1.150000
141	-0.570930	0.187157	0.131287	-1.150000
142	-0.613390	-0.041379	0.016294	-1.150000
143	-0.570238	-0.117088	-0.198354	-1.150000
144	-0.591571	0.119398	-0.118376	-1.150000
145	-0.600913	-0.121930	-0.047561	-1.150000
146	-0.606067	-0.043390	-0.094999	-1.150000
147	-0.599989	0.124550	-0.052212	-1.150000
148	-0.592110	0.110337	-0.124325	-1.150000
149	-0.596502	-0.149199	0.012249	-1.150000
150	-0.591175	0.168827	0.015306	-1.150000
151	-0.589574	-0.174759	0.009290	-1.150000
152	-0.614102	0.001817	-0.033169	-1.150000
153	-0.610772	-0.040686	-0.059387	-1.150000
154	-0.610282	0.049640	-0.057596	-1.150000
155	-0.524825	0.216322	-0.236620	-1.150000
156	-0.569651	0.051227	0.226049	-1.150000
157	-0.600123	-0.133995	0.011046	-1.150000
158	-0.539252	-0.244041	-0.166963	-1.150000
159	-0.604012	-0.060277	0.098797	-1.150000
160	-0.587069	-0.132454	-0.126616	-1.150000
161	-0.521593	0.136836	0.295706	-1.150000
162	-0.612811	-0.021339	-0.047242	-1.150000
163	-0.588287	0.033670	-0.176095	-1.150000
164	-0.595457	0.128652	-0.084290	-1.150000
165	-0.564146	0.213983	0.119059	-1.150000
166	-0.568147	-0.043210	-0.231444	-1.150000
167	-0.601863	0.103001	0.073322	-1.150000
168	-0.613186	0.005340	-0.046895	-1.150000
169	-0.589738	0.011426	-0.174080	-1.150000
170	-0.611803	-0.040341	-0.047908	-1.150000
171	-0.562060	-0.249565	-0.005516	-1.150000
172	-0.561567	0.243641	0.059221	-1.150000
173	-0.599098	0.138819	0.005942	-1.150000
174	-0.523454	-0.322155	-0.020895	-1.150000
175	-0.605051	-0.008279	-0.109863	-1.150000
176	-0.571945	0.124259	-0.188850	-1.150000
177	-0.570916	0.228478	-0.008814	-1.150000
178	-0.611047	-0.042605	-0.055054	-1.150000
179	-0.594079	0.125891	0.097192	-1.150000
180	-0.590044	0.115710	0.129166	-1.150000
181	-0.573411	-0.005356	-0.222251	-1.150000
182	-0.570875	0.228433	-0.012036	-1.150000
183	-0.588238	0.056548	-0.170302	-1.150000
184	-0.604503	0.065844	-0.092009	-1.150000
185	-0.569738	0.231493	-0.005935	-1.150000
186	-0.533229	0.228694	-0.203938	-1.150000
187	-0.585864	-0.102009	0.156790	-1.150000
188	-0.609565	-0.025433	-0.077518	-1.150000
189	-0.598448	-0.123747	-0.069080	-1.150000
190	-0.586237	-0.157146	0.099278	-1.150000
191	-0.603090	0.112772	0.042306	-1.150000
192	-0.594424	-0.112455	-0.110632	-1.150000
193	-0.564545	0.131681	-0.205362	-1.150000
194	-0.592180	0.165839	-0.006757	-1.150000
